Date,Status,Action,Message,Connection,Details
"2025-11-21 02:17:21",ERROR,syndicate,"Failed to syndicate post ""1.9.7.0"" to hub20spokesite: HTTP 404: Not Found",hub20spokesite,"{""success"":false,""message"":""HTTP 404: Not Found"",""data"":{""hub_id"":46719,""title"":""1.9.7.0"",""content"":""1.9.7.0"",""excerpt"":"""",""status"":""publish"",""slug"":""1-9-7-0"",""date"":""2025-11-20 20:16:11"",""date_gmt"":""2025-11-21 02:16:11"",""modified"":""2025-11-20 20:16:11"",""modified_gmt"":""2025-11-21 02:16:11"",""post_type"":""post"",""page_template"":"""",""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""author"":{""name"":""manovermachine"",""email"":""mike@manovermachine.com"",""login"":""manovermachine""},""categories"":[{""name"":""Ascend Amphitheater"",""slug"":""ascend-amphitheater"",""description"":""""}],""featured_image"":{""url"":""https:\/\/hub2a.wpenginepowered.com\/wp-content\/uploads\/2025\/10\/Nashville-SC-playoffs.jpg"",""width"":800,""height"":450,""title"":""Nashville-SC-playoffs"",""alt"":""Nashville SC playoffs"",""caption"":""Photo from Nashville SC"",""description"":""""},""yoast_meta"":[],""newspaper_meta"":[]}}"
"2025-11-21 02:17:20",INFO,wake_up,"Spoke site is already awake",hub20spokesite,"{""connection_name"":""hub20spokesite"",""response_code"":200}"
"2025-11-21 02:17:20",INFO,wake_up,"Attempting to wake up spoke site",hub20spokesite,"{""connection_name"":""hub20spokesite"",""url"":""https:\/\/hub20spokesite.wpenginepowered.com""}"
"2025-11-21 02:17:20",INFO,debug_content,"DEBUG: Final content being sent to spoke: 1.9.7.0",hub20spokesite,"{""connection_name"":""hub20spokesite"",""full_content_length"":7}"
"2025-11-21 02:17:20",INFO,,"Custom Smart Links processing started for: hub20spokesite",-,[]
"2025-11-21 02:17:20",WARNING,yoast_collect,"No Yoast data found for ""1.9.7.0"" to send to hub20spokesite",hub20spokesite,"{""post_id"":46719}"
"2025-11-21 02:17:20",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-21 02:17:20",INFO,debug_content,"DEBUG: Original post content: 1.9.7.0",-,"{""full_content_length"":7}"
"2025-11-21 02:16:13",INFO,debug_content,"DEBUG: Original post content: 1.9.7.0",-,"{""full_content_length"":7}"
"2025-11-21 02:16:13",ERROR,syndicate,"Failed to syndicate post ""1.9.7.0"" to hub20spokesite: HTTP 404: Not Found",hub20spokesite,"{""success"":false,""message"":""HTTP 404: Not Found"",""data"":{""hub_id"":46719,""title"":""1.9.7.0"",""content"":""1.9.7.0"",""excerpt"":"""",""status"":""publish"",""slug"":""1-9-7-0"",""date"":""2025-11-20 20:16:11"",""date_gmt"":""2025-11-21 02:16:11"",""modified"":""2025-11-20 20:16:11"",""modified_gmt"":""2025-11-21 02:16:11"",""post_type"":""post"",""page_template"":"""",""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""author"":{""name"":""manovermachine"",""email"":""mike@manovermachine.com"",""login"":""manovermachine""},""categories"":[{""name"":""Ascend Amphitheater"",""slug"":""ascend-amphitheater"",""description"":""""}],""featured_image"":{""url"":""https:\/\/hub2a.wpenginepowered.com\/wp-content\/uploads\/2025\/10\/Nashville-SC-playoffs.jpg"",""width"":800,""height"":450,""title"":""Nashville-SC-playoffs"",""alt"":""Nashville SC playoffs"",""caption"":""Photo from Nashville SC"",""description"":""""},""yoast_meta"":[],""newspaper_meta"":[]}}"
"2025-11-21 02:16:13",INFO,wake_up,"Spoke site is already awake",hub20spokesite,"{""connection_name"":""hub20spokesite"",""response_code"":200}"
"2025-11-21 02:16:13",INFO,wake_up,"Attempting to wake up spoke site",hub20spokesite,"{""connection_name"":""hub20spokesite"",""url"":""https:\/\/hub20spokesite.wpenginepowered.com""}"
"2025-11-21 02:16:13",INFO,debug_content,"DEBUG: Final content being sent to spoke: 1.9.7.0",hub20spokesite,"{""connection_name"":""hub20spokesite"",""full_content_length"":7}"
"2025-11-21 02:16:13",INFO,,"Custom Smart Links processing started for: hub20spokesite",-,[]
"2025-11-21 02:16:13",WARNING,yoast_collect,"No Yoast data found for ""1.9.7.0"" to send to hub20spokesite",hub20spokesite,"{""post_id"":46719}"
"2025-11-21 02:16:13",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-21 02:16:13",ERROR,syndicate,"Failed to syndicate post ""1.9.7.0"" to hub20spokesite: HTTP 404: Not Found",hub20spokesite,"{""success"":false,""message"":""HTTP 404: Not Found"",""data"":{""hub_id"":46719,""title"":""1.9.7.0"",""content"":""1.9.7.0"",""excerpt"":"""",""status"":""publish"",""slug"":""1-9-7-0"",""date"":""2025-11-20 20:16:11"",""date_gmt"":""2025-11-21 02:16:11"",""modified"":""2025-11-20 20:16:11"",""modified_gmt"":""2025-11-21 02:16:11"",""post_type"":""post"",""page_template"":"""",""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""author"":{""name"":""manovermachine"",""email"":""mike@manovermachine.com"",""login"":""manovermachine""},""categories"":[{""name"":""Ascend Amphitheater"",""slug"":""ascend-amphitheater"",""description"":""""}],""featured_image"":{""url"":""https:\/\/hub2a.wpenginepowered.com\/wp-content\/uploads\/2025\/10\/Nashville-SC-playoffs.jpg"",""width"":800,""height"":450,""title"":""Nashville-SC-playoffs"",""alt"":""Nashville SC playoffs"",""caption"":""Photo from Nashville SC"",""description"":""""},""yoast_meta"":[],""newspaper_meta"":[]}}"
"2025-11-21 02:16:12",INFO,wake_up,"Spoke site is already awake",hub20spokesite,"{""connection_name"":""hub20spokesite"",""response_code"":200}"
"2025-11-21 02:16:12",INFO,wake_up,"Attempting to wake up spoke site",hub20spokesite,"{""connection_name"":""hub20spokesite"",""url"":""https:\/\/hub20spokesite.wpenginepowered.com""}"
"2025-11-21 02:16:12",INFO,debug_content,"DEBUG: Final content being sent to spoke: 1.9.7.0",hub20spokesite,"{""connection_name"":""hub20spokesite"",""full_content_length"":7}"
"2025-11-21 02:16:12",INFO,,"Custom Smart Links processing started for: hub20spokesite",-,[]
"2025-11-21 02:16:12",WARNING,yoast_collect,"No Yoast data found for ""1.9.7.0"" to send to hub20spokesite",hub20spokesite,"{""post_id"":46719}"
"2025-11-21 02:16:12",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-21 02:16:12",INFO,debug_content,"DEBUG: Original post content: 1.9.7.0",-,"{""full_content_length"":7}"
"2025-11-21 02:16:11",INFO,first_publish,"Triggering syndication for first publish (draft → publish)",-,"{""post_id"":46719,""post_title"":""1.9.7.0"",""old_status"":""draft"",""new_status"":""publish""}"
"2025-11-21 02:16:11",INFO,status_transition,"Status transition: draft → publish",-,"{""post_id"":46719,""post_title"":""1.9.7.0"",""old_status"":""draft"",""new_status"":""publish"",""post_type"":""post""}"
