Date,Status,Action,Message,Connection,Details
"2025-11-20 20:35:56",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""IrnG9lOeF5xLVO9rNmQTdNyAVB24FaDI"",""spoke_post_id"":47256}"
"2025-11-20 20:35:55",SUCCESS,yoast_sync,"Post published after Yoast meta set",-,"{""post_id"":47256,""status"":""publish""}"
"2025-11-20 20:35:55",SUCCESS,async_create,"Async create completed for ""1.9.4.9 test"" (2.59s)",-,"{""hub_id"":46687,""local_id"":47256,""processing_time"":2.587015151977539,""job_id"":""IrnG9lOeF5xLVO9rNmQTdNyAVB24FaDI""}"
"2025-11-20 20:35:54",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":47257,""post_id"":47256}"
"2025-11-20 20:35:54",INFO,gallery_sync,"No gallery_images found in syndication data",-,[]
"2025-11-20 20:35:54",INFO,yoast_sync,"Post created as draft, now updating with Yoast meta",-,"{""post_id"":47256,""intended_status"":""publish""}"
"2025-11-20 20:35:54",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-11-20 20:35:54",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":47258,""post_id"":47256}"
"2025-11-20 20:35:54",SUCCESS,yoast_sync,"Post updated with Yoast meta as draft",-,"{""post_id"":47256}"
"2025-11-20 20:35:53",INFO,receive_request,"Received syndication request from hub",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""hub_id"":46687,""title"":""1.9.4.9 test""}"
"2025-11-20 20:35:53",INFO,job_queued,"Job queued for processing: ""1.9.4.9 test""",-,"{""job_id"":""IrnG9lOeF5xLVO9rNmQTdNyAVB24FaDI"",""hub_id"":46687,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""create""}"
"2025-11-20 20:35:53",INFO,job_processing,"Job processing started: ""1.9.4.9 test""",-,"{""job_id"":""IrnG9lOeF5xLVO9rNmQTdNyAVB24FaDI"",""action"":""create"",""hub_id"":46687}"
"2025-11-20 20:35:53",INFO,debug_content,"DEBUG: Content received from hub: 1.9.4.9 test1.9.4.9 test1.9.4.9 test1.9.4.9 test1.9.4.9 test",-,"{""full_content_length"":60}"
"2025-11-20 20:35:53",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-11-20 20:35:52",INFO,receive_request,"Received syndication request from hub",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""hub_id"":46687,""title"":""1.9.4.9 test""}"
"2025-11-20 20:35:52",INFO,job_queued,"Job queued for processing: ""1.9.4.9 test""",-,"{""job_id"":""NFbMlutnaemQZ6NpSWqMjTtgfFEWGGyX"",""hub_id"":46687,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""create""}"
"2025-11-20 20:22:19",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":47255,""post_id"":47250}"
"2025-11-20 20:22:19",INFO,yoast_receive,"Received Yoast data from hub (2 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-11-20 20:22:19",SUCCESS,async_update,"Async update completed for ""test slower"" (1.29s)",-,"{""hub_id"":46686,""local_id"":true,""processing_time"":1.293031930923462,""job_id"":""Rd93fngSScFKN3NBltGMQeeFaiw2EFsy""}"
"2025-11-20 20:22:19",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""Rd93fngSScFKN3NBltGMQeeFaiw2EFsy"",""spoke_post_id"":true}"
"2025-11-20 20:22:18",INFO,job_processing,"Job processing started: ""test slower""",-,"{""job_id"":""Rd93fngSScFKN3NBltGMQeeFaiw2EFsy"",""action"":""update"",""hub_id"":46686}"
"2025-11-20 20:22:18",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-11-20 20:22:10",INFO,job_queued,"Update job queued for processing: ""test slower""",-,"{""job_id"":""Rd93fngSScFKN3NBltGMQeeFaiw2EFsy"",""hub_id"":46686,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""update""}"
"2025-11-20 20:22:08",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":47254,""post_id"":47250}"
"2025-11-20 20:22:08",INFO,yoast_receive,"Received Yoast data from hub (2 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-11-20 20:22:08",SUCCESS,async_update,"Async update completed for ""test slower"" (1.35s)",-,"{""hub_id"":46686,""local_id"":true,""processing_time"":1.3501811027526855,""job_id"":""ORqwZdonYktTU5rogL3vCxLPsZJKESvT""}"
"2025-11-20 20:22:08",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""ORqwZdonYktTU5rogL3vCxLPsZJKESvT"",""spoke_post_id"":true}"
"2025-11-20 20:22:07",INFO,job_processing,"Job processing started: ""test slower""",-,"{""job_id"":""ORqwZdonYktTU5rogL3vCxLPsZJKESvT"",""action"":""update"",""hub_id"":46686}"
"2025-11-20 20:22:07",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-11-20 20:22:06",INFO,job_queued,"Update job queued for processing: ""test slower""",-,"{""job_id"":""ORqwZdonYktTU5rogL3vCxLPsZJKESvT"",""hub_id"":46686,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""update""}"
"2025-11-20 20:21:51",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""GqfnmnlbnuMzEHICOlh7ysG718ZrUNIT"",""spoke_post_id"":true}"
"2025-11-20 20:21:50",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":47253,""post_id"":47250}"
