Date,Status,Action,Message,Connection,Details
"2026-03-03 18:50:12",SUCCESS,sync_completed,"Sync completed: ""fail test 3"" successfully synced to Spoke 1","Spoke 1","{""hub_post_id"":926,""spoke_post_id"":1373,""job_id"":""H8JgsOhKeGAUPnWPsA0dxs2CloteR2zR""}"
"2026-03-03 18:50:12",SUCCESS,sync_completed,"Sync completed: ""fail test 3"" successfully synced to Spoke 1","Spoke 1","{""hub_post_id"":926,""spoke_post_id"":1373,""job_id"":""1z0FOlR5OJZ1pww75V0STWeNAzoiI7Fn""}"
"2026-03-03 18:50:10",SUCCESS,sync_completed,"Sync completed: ""fail test 3"" successfully synced to Spoke 2","Spoke 2","{""hub_post_id"":926,""spoke_post_id"":246,""job_id"":""mrfjRUGkZa3N6rCxsONtzmGzwebwsKew""}"
"2026-03-03 18:50:09",SUCCESS,sync_completed,"Sync completed: ""fail test 3"" successfully synced to Spoke 2","Spoke 2","{""hub_post_id"":926,""spoke_post_id"":246,""job_id"":""2I9HP9sGCswvrliqMPvgv1cOpmiUpAST""}"
"2026-03-03 18:49:41",SUCCESS,update,"Post ""fail test 3"" successfully updated on Spoke 3","Spoke 3","{""success"":true,""message"":""Post sent successfully"",""data"":{""error"":true,""message"":""Unexpected server error"",""code"":""chaos_rest_failure""}}"
"2026-03-03 18:49:41",INFO,debug_content,"DEBUG: Original post content: fail test 3",-,"{""full_content_length"":11}"
"2026-03-03 18:49:41",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2026-03-03 18:49:41",INFO,yoast_collect,"Collected Yoast data for ""fail test 3"" to send to Spoke 4","Spoke 4","{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2026-03-03 18:49:41",INFO,,"Custom Smart Links processing started for: Spoke 4",-,[]
"2026-03-03 18:49:41",INFO,debug_content,"DEBUG: Final content being sent to spoke: fail test 3","Spoke 4","{""connection_name"":""Spoke 4"",""full_content_length"":11}"
"2026-03-03 18:49:41",INFO,wake_up,"Attempting to wake up spoke site","Spoke 4","{""connection_name"":""Spoke 4"",""url"":""http:\/\/spoke-4.local""}"
"2026-03-03 18:49:41",INFO,wake_up,"Spoke site is already awake","Spoke 4","{""connection_name"":""Spoke 4"",""response_code"":200}"
"2026-03-03 18:49:41",INFO,update_queued,"Post ""fail test 3"" update queued for Spoke 4","Spoke 4","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""bYZKmVFKxGHHOETmyNuFf7TaRhveBKgP"",""status"":""processing""},""async"":true,""job_id"":""bYZKmVFKxGHHOETmyNuFf7TaRhveBKgP""}"
"2026-03-03 18:49:29",WARNING,wake_up,"Wake-up attempt completed but site may still be sleeping","Spoke 3","{""connection_name"":""Spoke 3"",""verify_error"":""HTTP 500""}"
"2026-03-03 18:49:29",WARNING,wake_up,"Failed to wake up spoke site, proceeding anyway","Spoke 3","{""connection_name"":""Spoke 3"",""url"":""http:\/\/spoke3.local\/""}"
"2026-03-03 18:49:08",INFO,wake_up,"Sending wake-up ping to spoke site","Spoke 3","{""connection_name"":""Spoke 3""}"
"2026-03-03 18:49:00",ERROR,update,"Failed to update post ""fail test 3"" on Spoke 3: HTTP 500: Internal Server Error","Spoke 3","{""success"":false,""message"":""HTTP 500: Internal Server Error"",""data"":{""hub_id"":926,""title"":""fail test 3"",""content"":""fail test 3"",""excerpt"":"""",""status"":""publish"",""slug"":""fail-test-3"",""date"":""2026-03-03 12:47:24"",""date_gmt"":""2026-03-03 18:47:24"",""modified"":""2026-03-03 12:47:24"",""modified_gmt"":""2026-03-03 18:47:24"",""post_type"":""post"",""page_template"":"""",""hub_url"":""http:\/\/hub-primary.local"",""author"":{""name"":""root"",""email"":""dev-email@wpengine.local"",""login"":""root""},""categories"":[{""name"":""Featured"",""slug"":""featured"",""description"":""Featured posts""}],""featured_image"":{""url"":""http:\/\/hub-primary.local\/wp-content\/uploads\/2025\/06\/Kyle_Larson_5_Las_Vegas_2025-1.jpg"",""width"":1200,""height"":713,""title"":""Kyle_Larson_5_Las_Vegas_2025"",""alt"":"""",""caption"":"""",""description"":""""},""yoast_meta"":{""_yoast_wpseo_metadesc"":""fail test 3fail test 3fail test 3fail test 3fail test 3fail test 3fail test 3fail test 3fail test 3fail test 3fail test 3"",""_yoast_wpseo_focuskw"":""fail test 3""},""newspaper_meta"":[]}}"
