Date,Status,Action,Message,Connection,Details
"2026-03-31 17:49:49",INFO,find_author,"Found matching author by email: donna.vissman@middletennesseesource.com",-,"{""matched_user_id"":16,""display_name"":""Donna Vissman""}"
"2026-03-31 17:49:49",INFO,job_processing,"Job processing started: ""Easter Sunday Hours: Which Stores Are Open, Which Are Closed""",-,"{""job_id"":""hkXSQjAOlYZ3boiBcxbza5UENjvTDsrJ"",""action"":""update"",""hub_id"":54372}"
"2026-03-31 17:49:49",SUCCESS,async_update,"Async update completed for ""Easter Sunday Hours: Which Stores Are Open, Which Are Closed"" (1.23s)",-,"{""hub_id"":54372,""local_id"":62289,""processing_time"":1.230945110321045,""job_id"":""MG8jyPl5iIaJ8zzqas29XG8om4rtodLV""}"
"2026-03-31 17:49:49",SUCCESS,async_update,"Async update completed for ""Easter Sunday Hours: Which Stores Are Open, Which Are Closed"" (0.06s)",-,"{""hub_id"":54372,""local_id"":62289,""processing_time"":0.05772590637207031,""job_id"":""hkXSQjAOlYZ3boiBcxbza5UENjvTDsrJ""}"
"2026-03-31 17:49:49",INFO,yoast_receive,"Received Yoast data from hub (2 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2026-03-31 17:49:49",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":62290,""post_id"":62289}"
"2026-03-31 17:49:49",INFO,yoast_update,"Updated Yoast SEO meta fields: _yoast_wpseo_metadesc, _yoast_wpseo_focuskw",-,"{""fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""]}"
"2026-03-31 17:49:49",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""hkXSQjAOlYZ3boiBcxbza5UENjvTDsrJ"",""spoke_post_id"":62289}"
"2026-03-31 17:49:49",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""MG8jyPl5iIaJ8zzqas29XG8om4rtodLV"",""spoke_post_id"":62289}"
"2026-03-31 17:49:49",INFO,yoast_receive,"Received Yoast data from hub (2 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
