Date,Status,Action,Message,Connection,Details
"2025-12-02 02:35:20",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""OT2hihU64k9a0MohCwTgLMld21twsBCk"",""spoke_post_id"":true}"
"2025-12-02 02:35:20",SUCCESS,async_update,"Async update completed for ""1.9.9.0 test"" (2.79s)",-,"{""hub_id"":46769,""local_id"":true,""processing_time"":2.790782928466797,""job_id"":""OT2hihU64k9a0MohCwTgLMld21twsBCk""}"
"2025-12-02 02:35:20",INFO,yoast_update,"Updated Yoast SEO meta fields: _yoast_wpseo_focuskw",-,"{""fields"":[""_yoast_wpseo_focuskw""]}"
"2025-12-02 02:35:20",INFO,yoast_receive,"Received Yoast data from hub (1 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_focuskw""],""has_metadesc"":false,""has_focuskw"":true}"
"2025-12-02 02:35:20",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":46673,""post_id"":46672}"
"2025-12-02 02:35:17",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-12-02 02:35:17",INFO,job_processing,"Job processing started: ""1.9.9.0 test""",-,"{""job_id"":""OT2hihU64k9a0MohCwTgLMld21twsBCk"",""action"":""update"",""hub_id"":46769}"
"2025-12-02 02:35:17",INFO,job_queued,"Update job queued for processing: ""1.9.9.0 test""",-,"{""job_id"":""OT2hihU64k9a0MohCwTgLMld21twsBCk"",""hub_id"":46769,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""update""}"
"2025-12-02 02:10:37",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-12-02 02:10:37",INFO,job_processing,"Job processing started: ""1.9.9.0 test""",-,"{""job_id"":""uIkAL5JMcAkAFb7N8OEDPAxPh3Ijz5Ar"",""action"":""create"",""hub_id"":46769}"
"2025-12-02 02:10:37",INFO,debug_content,"DEBUG: Content received from hub: 1.9.9.0 test",-,"{""full_content_length"":12}"
"2025-12-02 02:10:37",INFO,gallery_sync,"No gallery_images found in syndication data",-,[]
"2025-12-02 02:10:37",INFO,yoast_sync,"Post created as draft, now updating with Yoast meta",-,"{""post_id"":46672,""intended_status"":""draft""}"
"2025-12-02 02:10:37",SUCCESS,yoast_sync,"Post updated with Yoast meta as draft",-,"{""post_id"":46672}"
"2025-12-02 02:10:37",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-12-02 02:10:37",SUCCESS,async_create,"Async create completed for ""1.9.9.0 test"" (0.13s)",-,"{""hub_id"":46769,""local_id"":46672,""processing_time"":0.13310694694519043,""job_id"":""uIkAL5JMcAkAFb7N8OEDPAxPh3Ijz5Ar""}"
"2025-12-02 02:10:37",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""uIkAL5JMcAkAFb7N8OEDPAxPh3Ijz5Ar"",""spoke_post_id"":46672}"
"2025-12-02 02:10:36",INFO,job_queued,"Job queued for processing: ""1.9.9.0 test""",-,"{""job_id"":""uIkAL5JMcAkAFb7N8OEDPAxPh3Ijz5Ar"",""hub_id"":46769,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""create""}"
"2025-12-02 02:10:36",INFO,receive_request,"Received syndication request from hub",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""hub_id"":46769,""title"":""1.9.9.0 test""}"
"2025-12-02 01:40:47",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""odBpIZLNS7VkG4Fd2UCAZNNxtaeUjyCA"",""spoke_post_id"":46671}"
"2025-12-02 01:40:46",INFO,job_queued,"Job queued for processing: ""1.9.8.9 test""",-,"{""job_id"":""odBpIZLNS7VkG4Fd2UCAZNNxtaeUjyCA"",""hub_id"":46768,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""create""}"
"2025-12-02 01:40:46",INFO,job_processing,"Job processing started: ""1.9.8.9 test""",-,"{""job_id"":""odBpIZLNS7VkG4Fd2UCAZNNxtaeUjyCA"",""action"":""create"",""hub_id"":46768}"
"2025-12-02 01:40:46",INFO,debug_content,"DEBUG: Content received from hub: 1.9.8.9 test",-,"{""full_content_length"":12}"
"2025-12-02 01:40:46",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-12-02 01:40:46",INFO,gallery_sync,"No gallery_images found in syndication data",-,[]
"2025-12-02 01:40:46",INFO,yoast_sync,"Post created as draft, now updating with Yoast meta",-,"{""post_id"":46671,""intended_status"":""draft""}"
"2025-12-02 01:40:46",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-12-02 01:40:46",SUCCESS,yoast_sync,"Post updated with Yoast meta as draft",-,"{""post_id"":46671}"
"2025-12-02 01:40:46",SUCCESS,async_create,"Async create completed for ""1.9.8.9 test"" (0.15s)",-,"{""hub_id"":46768,""local_id"":46671,""processing_time"":0.1465599536895752,""job_id"":""odBpIZLNS7VkG4Fd2UCAZNNxtaeUjyCA""}"
"2025-12-02 01:40:46",INFO,receive_request,"Received syndication request from hub",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""hub_id"":46768,""title"":""1.9.8.9 test""}"
"2025-12-01 22:14:04",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""sd7XGiMGMOvbX1ey10pYWvzw9mTYUOye"",""spoke_post_id"":46670}"
"2025-12-01 22:14:04",SUCCESS,async_create,"Async create completed for ""1.9.8.8 - test"" (0.11s)",-,"{""hub_id"":46767,""local_id"":46670,""processing_time"":0.11115384101867676,""job_id"":""sd7XGiMGMOvbX1ey10pYWvzw9mTYUOye""}"
"2025-12-01 22:14:04",SUCCESS,yoast_sync,"Post updated with Yoast meta as draft",-,"{""post_id"":46670}"
"2025-12-01 22:14:04",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-12-01 22:14:04",INFO,yoast_sync,"Post created as draft, now updating with Yoast meta",-,"{""post_id"":46670,""intended_status"":""draft""}"
"2025-12-01 22:14:04",INFO,gallery_sync,"No gallery_images found in syndication data",-,[]
"2025-12-01 22:14:04",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-12-01 22:14:04",INFO,debug_content,"DEBUG: Content received from hub: 1.9.8.8 - test",-,"{""full_content_length"":14}"
"2025-12-01 22:14:04",INFO,job_processing,"Job processing started: ""1.9.8.8 - test""",-,"{""job_id"":""sd7XGiMGMOvbX1ey10pYWvzw9mTYUOye"",""action"":""create"",""hub_id"":46767}"
"2025-12-01 22:14:03",INFO,job_queued,"Job queued for processing: ""1.9.8.8 - test""",-,"{""job_id"":""sd7XGiMGMOvbX1ey10pYWvzw9mTYUOye"",""hub_id"":46767,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""create""}"
"2025-12-01 22:14:03",INFO,receive_request,"Received syndication request from hub",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""hub_id"":46767,""title"":""1.9.8.8 - test""}"
"2025-11-25 17:15:32",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""e8ciIuJtDX00jIjmG1O2KIucpFdw2stM"",""spoke_post_id"":true}"
"2025-11-25 17:15:31",INFO,yoast_receive,"Received Yoast data from hub (2 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-11-25 17:15:31",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":46669,""post_id"":46668}"
"2025-11-25 17:15:31",INFO,yoast_update,"Updated Yoast SEO meta fields: _yoast_wpseo_metadesc, _yoast_wpseo_focuskw",-,"{""fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""]}"
"2025-11-25 17:15:31",SUCCESS,async_update,"Async update completed for ""1.9.8.7"" (1.61s)",-,"{""hub_id"":46759,""local_id"":true,""processing_time"":1.6140108108520508,""job_id"":""e8ciIuJtDX00jIjmG1O2KIucpFdw2stM""}"
"2025-11-25 17:15:30",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-11-25 17:15:30",INFO,job_processing,"Job processing started: ""1.9.8.7""",-,"{""job_id"":""e8ciIuJtDX00jIjmG1O2KIucpFdw2stM"",""action"":""update"",""hub_id"":46759}"
"2025-11-25 17:15:29",INFO,job_queued,"Update job queued for processing: ""1.9.8.7""",-,"{""job_id"":""e8ciIuJtDX00jIjmG1O2KIucpFdw2stM"",""hub_id"":46759,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""update""}"
"2025-11-25 17:15:06",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""GWfihpznPY8L9WDD7s234nicKFDVHuur"",""spoke_post_id"":46668}"
"2025-11-25 17:15:06",SUCCESS,async_create,"Async create completed for ""1.9.8.7"" (0.12s)",-,"{""hub_id"":46759,""local_id"":46668,""processing_time"":0.1185300350189209,""job_id"":""GWfihpznPY8L9WDD7s234nicKFDVHuur""}"
"2025-11-25 17:15:06",SUCCESS,yoast_sync,"Post updated with Yoast meta as draft",-,"{""post_id"":46668}"
"2025-11-25 17:15:06",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-11-25 17:15:06",INFO,yoast_sync,"Post created as draft, now updating with Yoast meta",-,"{""post_id"":46668,""intended_status"":""draft""}"
"2025-11-25 17:15:06",INFO,gallery_sync,"No gallery_images found in syndication data",-,[]
"2025-11-25 17:15:06",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-11-25 17:15:06",INFO,debug_content,"DEBUG: Content received from hub: 19871987198719871987",-,"{""full_content_length"":20}"
"2025-11-25 17:15:06",INFO,job_processing,"Job processing started: ""1.9.8.7""",-,"{""job_id"":""GWfihpznPY8L9WDD7s234nicKFDVHuur"",""action"":""create"",""hub_id"":46759}"
"2025-11-25 17:15:05",INFO,receive_request,"Received syndication request from hub",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""hub_id"":46759,""title"":""1.9.8.7""}"
"2025-11-25 17:15:05",INFO,job_queued,"Job queued for processing: ""1.9.8.7""",-,"{""job_id"":""GWfihpznPY8L9WDD7s234nicKFDVHuur"",""hub_id"":46759,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""create""}"
