Date,Status,Action,Message,Connection,Details
"2026-03-03 20:11:20",SUCCESS,sync_completed,"Sync completed: ""Fail Test 9"" successfully synced to Spoke 3","Spoke 3","{""hub_post_id"":940,""spoke_post_id"":178,""job_id"":""GhBzCJbw0yzb5v6eKJzkc2N1sEptF8Js""}"
"2026-03-03 20:11:20",SUCCESS,sync_completed,"Sync completed: ""Fail Test 9"" successfully synced to Spoke 3","Spoke 3","{""hub_post_id"":940,""spoke_post_id"":178,""job_id"":""ghwHWQT2wPqWtFyU5AsL6AFmZpOVvGpK""}"
"2026-03-03 20:10:39",INFO,spoke_retry,"Retrying create for post ""test 10:54"" to Spoke 1 (attempt 4)","Spoke 1","{""post_id"":""915"",""connection_id"":2,""retry_count"":4,""action"":""create""}"
"2026-03-03 20:10:39",INFO,debug_content,"DEBUG: Original post content: test 10:54",-,"{""full_content_length"":10}"
"2026-03-03 20:10:39",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2026-03-03 20:10:39",INFO,yoast_skip,"Skipping Yoast data for draft creation - will be added in delayed sync","Spoke 1","{""post_id"":915}"
"2026-03-03 20:10:39",INFO,,"Custom Smart Links processing started for: Spoke 1",-,[]
"2026-03-03 20:10:39",INFO,debug_content,"DEBUG: Final content being sent to spoke: test 10:54","Spoke 1","{""connection_name"":""Spoke 1"",""full_content_length"":10}"
"2026-03-03 20:10:39",INFO,wake_up,"Attempting to wake up spoke site","Spoke 1","{""connection_name"":""Spoke 1"",""url"":""http:\/\/spoke-1.local""}"
"2026-03-03 20:10:39",INFO,wake_up,"Spoke site is already awake","Spoke 1","{""connection_name"":""Spoke 1"",""response_code"":200}"
"2026-03-03 20:10:39",SUCCESS,spoke_retry_success,"Retry successful for post ""test 10:54"" to Spoke 1","Spoke 1","{""post_id"":""915"",""connection_id"":2,""retry_count"":4}"
"2026-03-03 20:10:39",INFO,spoke_retry,"Retrying create for post ""test 10:54"" to Spoke 1 (attempt 4)","Spoke 1","{""post_id"":""915"",""connection_id"":2,""retry_count"":4,""action"":""create""}"
"2026-03-03 20:10:39",INFO,debug_content,"DEBUG: Original post content: test 10:54",-,"{""full_content_length"":10}"
"2026-03-03 20:10:39",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2026-03-03 20:10:39",INFO,yoast_skip,"Skipping Yoast data for draft creation - will be added in delayed sync","Spoke 1","{""post_id"":915}"
"2026-03-03 20:10:39",INFO,,"Custom Smart Links processing started for: Spoke 1",-,[]
"2026-03-03 20:10:39",INFO,debug_content,"DEBUG: Final content being sent to spoke: test 10:54","Spoke 1","{""connection_name"":""Spoke 1"",""full_content_length"":10}"
"2026-03-03 20:10:39",INFO,wake_up,"Attempting to wake up spoke site","Spoke 1","{""connection_name"":""Spoke 1"",""url"":""http:\/\/spoke-1.local""}"
"2026-03-03 20:10:39",INFO,wake_up,"Spoke site is already awake","Spoke 1","{""connection_name"":""Spoke 1"",""response_code"":200}"
"2026-03-03 20:10:39",SUCCESS,spoke_retry_success,"Retry successful for post ""test 10:54"" to Spoke 1","Spoke 1","{""post_id"":""915"",""connection_id"":2,""retry_count"":4}"
"2026-03-03 20:10:39",INFO,spoke_retry,"Retrying create for post ""Fail Test 9"" to Spoke 3 (attempt 1)","Spoke 3","{""post_id"":""940"",""connection_id"":4,""retry_count"":1,""action"":""create""}"
"2026-03-03 20:10:39",INFO,debug_content,"DEBUG: Original post content: Fail Test 9",-,"{""full_content_length"":11}"
"2026-03-03 20:10:39",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2026-03-03 20:10:39",INFO,yoast_skip,"Skipping Yoast data for draft creation - will be added in delayed sync","Spoke 3","{""post_id"":940}"
"2026-03-03 20:10:39",INFO,,"Custom Smart Links processing started for: Spoke 3",-,[]
"2026-03-03 20:10:39",INFO,debug_content,"DEBUG: Final content being sent to spoke: Fail Test 9","Spoke 3","{""connection_name"":""Spoke 3"",""full_content_length"":11}"
"2026-03-03 20:10:39",INFO,wake_up,"Attempting to wake up spoke site","Spoke 3","{""connection_name"":""Spoke 3"",""url"":""http:\/\/spoke3.local""}"
"2026-03-03 20:10:39",INFO,wake_up,"Spoke site is already awake","Spoke 3","{""connection_name"":""Spoke 3"",""response_code"":200}"
"2026-03-03 20:10:39",SUCCESS,spoke_retry_success,"Retry successful for post ""Fail Test 9"" to Spoke 3","Spoke 3","{""post_id"":""940"",""connection_id"":4,""retry_count"":1}"
"2026-03-03 20:10:39",INFO,spoke_retry,"Retrying create for post ""Fail Test 9"" to Spoke 3 (attempt 1)","Spoke 3","{""post_id"":""940"",""connection_id"":4,""retry_count"":1,""action"":""create""}"
"2026-03-03 20:10:39",INFO,debug_content,"DEBUG: Original post content: Fail Test 9",-,"{""full_content_length"":11}"
