Date,Status,Action,Message,Connection,Details
"2026-03-03 19:19:12",SUCCESS,sync_completed,"Sync completed: ""error test 5"" successfully synced to Spoke 4","Spoke 4","{""hub_post_id"":930,""spoke_post_id"":149,""job_id"":""PiSbhfKnpz0jh5kajqkabBeULtZddUXm""}"
"2026-03-03 19:19:12",SUCCESS,sync_completed,"Sync completed: ""error test 5"" successfully synced to Spoke 4","Spoke 4","{""hub_post_id"":930,""spoke_post_id"":149,""job_id"":""3r2Utih5kX90SgW95vKMv5NFhlW2S7iN""}"
"2026-03-03 19:19:02",SUCCESS,sync_completed,"Sync completed: ""error test 5"" successfully synced to Spoke 2","Spoke 2","{""hub_post_id"":930,""spoke_post_id"":250,""job_id"":""OxeDIwreMePMTLiIVNQmPCCl4ymsj880""}"
"2026-03-03 19:19:01",SUCCESS,sync_completed,"Sync completed: ""error test 5"" successfully synced to Spoke 2","Spoke 2","{""hub_post_id"":930,""spoke_post_id"":250,""job_id"":""DKEwOyZKQsQOpHyZHs954HCKm0LcHN8Q""}"
"2026-03-03 19:19:00",SUCCESS,spoke_retry_success,"Retry successful for post ""test 10:54"" to Spoke 1","Spoke 1","{""post_id"":""915"",""connection_id"":2,""retry_count"":3}"
"2026-03-03 19:18:59",INFO,wake_up,"Spoke site is already awake","Spoke 1","{""connection_name"":""Spoke 1"",""response_code"":200}"
"2026-03-03 19:18:59",SUCCESS,spoke_retry_success,"Retry successful for post ""test 10:54"" to Spoke 1","Spoke 1","{""post_id"":""915"",""connection_id"":2,""retry_count"":3}"
"2026-03-03 19:18:59",INFO,spoke_retry,"Retrying create for post ""test 10:54"" to Spoke 1 (attempt 3)","Spoke 1","{""post_id"":""915"",""connection_id"":2,""retry_count"":3,""action"":""create""}"
"2026-03-03 19:18:59",INFO,debug_content,"DEBUG: Original post content: test 10:54",-,"{""full_content_length"":10}"
"2026-03-03 19:18:59",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2026-03-03 19:18:59",INFO,yoast_skip,"Skipping Yoast data for draft creation - will be added in delayed sync","Spoke 1","{""post_id"":915}"
"2026-03-03 19:18:59",INFO,,"Custom Smart Links processing started for: Spoke 1",-,[]
"2026-03-03 19:18:59",INFO,debug_content,"DEBUG: Final content being sent to spoke: test 10:54","Spoke 1","{""connection_name"":""Spoke 1"",""full_content_length"":10}"
