Date,Status,Action,Message,Connection,Details
"2026-01-12 21:13:26",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""y6TqtCOa0wiBtyVVp3uBueILAesPjCzC"",""spoke_post_id"":48390}"
"2026-01-12 21:13:26",SUCCESS,async_update,"Async update completed for ""Little Caesars Launches Detroit-Style Slices-N-Stix"" (0.50s)",-,"{""hub_id"":47196,""local_id"":48390,""processing_time"":0.5037381649017334,""job_id"":""y6TqtCOa0wiBtyVVp3uBueILAesPjCzC""}"
"2026-01-12 21:13:26",INFO,yoast_receive,"Received Yoast data from hub (2 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2026-01-12 21:13:25",INFO,find_author,"Found matching author by email: info@middletennesseesource.com",-,"{""matched_user_id"":21,""display_name"":""Source Staff""}"
"2026-01-12 21:13:25",INFO,job_processing,"Job processing started: ""Little Caesars Launches Detroit-Style Slices-N-Stix""",-,"{""job_id"":""y6TqtCOa0wiBtyVVp3uBueILAesPjCzC"",""action"":""update"",""hub_id"":47196}"
"2026-01-12 21:13:25",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""MjPv2mFpNCzirTtaL5xihqRiPso1qo3Z"",""spoke_post_id"":48390}"
"2026-01-12 21:13:25",SUCCESS,async_update,"Async update completed for ""Little Caesars Launches Detroit-Style Slices-N-Stix"" (2.09s)",-,"{""hub_id"":47196,""local_id"":48390,""processing_time"":2.092906951904297,""job_id"":""MjPv2mFpNCzirTtaL5xihqRiPso1qo3Z""}"
"2026-01-12 21:13:25",INFO,yoast_update,"Updated Yoast SEO meta fields: _yoast_wpseo_metadesc, _yoast_wpseo_focuskw",-,"{""fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""]}"
"2026-01-12 21:13:25",INFO,yoast_receive,"Received Yoast data from hub (2 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2026-01-12 21:13:25",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":48393,""post_id"":48390}"
"2026-01-12 21:13:23",INFO,find_author,"Found matching author by email: info@middletennesseesource.com",-,"{""matched_user_id"":21,""display_name"":""Source Staff""}"
