Date,Status,Action,Message,Connection,Details
"2026-04-17 18:40:51",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""JwypjHWqq5TRzSksaB97NPuUaF9nuSNI"",""spoke_post_id"":62964}"
"2026-04-17 18:40:49",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""RvjTj7sNH3Fte29bNZKfJZMM346xjc8L"",""spoke_post_id"":62964}"
"2026-04-17 18:40:49",INFO,yoast_receive,"Received Yoast data from hub (2 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2026-04-17 18:40:49",INFO,job_processing,"Job processing started: ""Bojangles Launches Bo's Chicken Rippers""",-,"{""job_id"":""JwypjHWqq5TRzSksaB97NPuUaF9nuSNI"",""action"":""update"",""hub_id"":58309}"
"2026-04-17 18:40:49",INFO,find_author,"Found matching author by username: Mike",-,"{""matched_user_id"":14,""display_name"":""Michael Carpenter""}"
"2026-04-17 18:40:49",SUCCESS,async_update,"Async update completed for ""Bojangles Launches Bo's Chicken Rippers"" (0.08s)",-,"{""hub_id"":58309,""local_id"":62964,""processing_time"":0.07500910758972168,""job_id"":""JwypjHWqq5TRzSksaB97NPuUaF9nuSNI""}"
"2026-04-17 18:40:48",SUCCESS,async_update,"Async update completed for ""Bojangles Launches Bo's Chicken Rippers"" (1.14s)",-,"{""hub_id"":58309,""local_id"":62964,""processing_time"":1.1373860836029053,""job_id"":""RvjTj7sNH3Fte29bNZKfJZMM346xjc8L""}"
"2026-04-17 18:40:48",INFO,yoast_update,"Updated Yoast SEO meta fields: _yoast_wpseo_metadesc, _yoast_wpseo_focuskw",-,"{""fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""]}"
"2026-04-17 18:40:48",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":62973,""post_id"":62964}"
"2026-04-17 18:40:48",INFO,yoast_receive,"Received Yoast data from hub (2 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2026-04-17 18:40:47",INFO,job_processing,"Job processing started: ""Bojangles Launches Bo's Chicken Rippers""",-,"{""job_id"":""RvjTj7sNH3Fte29bNZKfJZMM346xjc8L"",""action"":""update"",""hub_id"":58309}"
