Date,Status,Action,Message,Connection,Details
"2025-11-19 15:22:13",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""fH5BwzxgLW7HJ6zTFTUjctowflyRF5uV"",""spoke_post_id"":true}"
"2025-11-19 15:22:12",SUCCESS,async_update,"Async update completed for ""Morning test 4"" (30.71s)",-,"{""hub_id"":46665,""local_id"":true,""processing_time"":30.70744800567627,""job_id"":""fH5BwzxgLW7HJ6zTFTUjctowflyRF5uV""}"
"2025-11-19 15:22:12",INFO,yoast_receive,"Received Yoast data from hub (2 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-11-19 15:22:12",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":47188,""post_id"":47184}"
"2025-11-19 15:21:42",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-11-19 15:21:42",INFO,job_processing,"Job processing started: ""Morning test 4""",-,"{""job_id"":""fH5BwzxgLW7HJ6zTFTUjctowflyRF5uV"",""action"":""update"",""hub_id"":46665}"
"2025-11-19 15:21:39",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""WwTqy9bxx6MMG9ZYDVK1cksdWfVtM4nL"",""spoke_post_id"":true}"
"2025-11-19 15:21:38",SUCCESS,async_update,"Async update completed for ""Morning test 4"" (20.45s)",-,"{""hub_id"":46665,""local_id"":true,""processing_time"":20.44654393196106,""job_id"":""WwTqy9bxx6MMG9ZYDVK1cksdWfVtM4nL""}"
"2025-11-19 15:21:38",INFO,yoast_update,"Updated Yoast SEO meta fields: _yoast_wpseo_metadesc, _yoast_wpseo_focuskw",-,"{""fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""]}"
"2025-11-19 15:21:38",INFO,yoast_receive,"Received Yoast data from hub (2 fields)",-,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-11-19 15:21:38",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":47187,""post_id"":47184}"
"2025-11-19 15:21:21",INFO,job_queued,"Update job queued for processing: ""Morning test 4""",-,"{""job_id"":""fH5BwzxgLW7HJ6zTFTUjctowflyRF5uV"",""hub_id"":46665,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""update""}"
"2025-11-19 15:21:18",INFO,job_queued,"Update job queued for processing: ""Morning test 4""",-,"{""job_id"":""WwTqy9bxx6MMG9ZYDVK1cksdWfVtM4nL"",""hub_id"":46665,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""update""}"
"2025-11-19 15:21:18",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-11-19 15:21:18",INFO,job_processing,"Job processing started: ""Morning test 4""",-,"{""job_id"":""WwTqy9bxx6MMG9ZYDVK1cksdWfVtM4nL"",""action"":""update"",""hub_id"":46665}"
"2025-11-19 15:21:09",INFO,hub_notified,"Successfully notified hub of completion",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""job_id"":""lLuhDSVw38jLmP0G6JqfzatJBiRota0c"",""spoke_post_id"":47184}"
"2025-11-19 15:21:09",SUCCESS,async_create,"Async create completed for ""Morning test 4"" (14.22s)",-,"{""hub_id"":46665,""local_id"":47184,""processing_time"":14.22224497795105,""job_id"":""lLuhDSVw38jLmP0G6JqfzatJBiRota0c""}"
"2025-11-19 15:21:09",SUCCESS,yoast_sync,"Post published after Yoast meta set",-,"{""post_id"":47184,""status"":""publish""}"
"2025-11-19 15:20:56",SUCCESS,yoast_sync,"Post updated with Yoast meta as draft",-,"{""post_id"":47184}"
"2025-11-19 15:20:56",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":47186,""post_id"":47184}"
"2025-11-19 15:20:56",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-11-19 15:20:56",INFO,yoast_sync,"Post created as draft, now updating with Yoast meta",-,"{""post_id"":47184,""intended_status"":""publish""}"
"2025-11-19 15:20:56",INFO,job_queued,"Update job queued for processing: ""Morning test 4""",-,"{""job_id"":""uKO0DOS2dTyhz3uxfEXYe4uS7UApMPhD"",""hub_id"":46665,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""update""}"
"2025-11-19 15:20:56",INFO,gallery_sync,"No gallery_images found in syndication data",-,[]
"2025-11-19 15:20:56",SUCCESS,set_featured_image,"Featured image set successfully",-,"{""attachment_id"":47185,""post_id"":47184}"
"2025-11-19 15:20:55",INFO,find_author,"Found matching author by email: mike@manovermachine.com",-,"{""matched_user_id"":38,""display_name"":""manovermachine""}"
"2025-11-19 15:20:55",INFO,debug_content,"DEBUG: Content received from hub: Morning test 4",-,"{""full_content_length"":14}"
"2025-11-19 15:20:55",INFO,job_processing,"Job processing started: ""Morning test 4""",-,"{""job_id"":""lLuhDSVw38jLmP0G6JqfzatJBiRota0c"",""action"":""create"",""hub_id"":46665}"
"2025-11-19 15:20:54",INFO,receive_request,"Received syndication request from hub",-,"{""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""hub_id"":46665,""title"":""Morning test 4""}"
"2025-11-19 15:20:54",INFO,job_queued,"Job queued for processing: ""Morning test 4""",-,"{""job_id"":""lLuhDSVw38jLmP0G6JqfzatJBiRota0c"",""hub_id"":46665,""hub_url"":""https:\/\/hub2a.wpenginepowered.com"",""action"":""create""}"
